,h
1971-04-05,17.972346954023855
1971-04-06,17.96673820132705
1971-04-07,17.956210220122305
1971-04-08,17.966459929455713
1971-04-09,17.964338506420983
1971-04-10,17.95764751086217
1971-04-11,17.94753396222443
1971-04-12,17.936930755543226
1971-04-13,17.923519731855638
1971-04-14,17.915760258220036
1971-04-15,17.90313119764063
1971-04-16,17.893367087827574
1971-04-17,17.882682524663323
1971-04-18,17.872928792373187
1971-04-19,17.859825431810844
1971-04-20,17.84450890068364
1971-04-21,17.83621905488674
1971-04-22,17.854695423702424
1971-04-23,17.871671543708263
1971-04-24,17.86620553709893
1971-04-25,17.85751728833327
1971-04-26,17.85213476425008
1971-04-27,17.842865541658142
1971-04-28,17.829430163501616
1971-04-29,17.834335888435536
1971-04-30,17.834318320513106
1971-05-01,17.82994025128193
1971-05-02,17.818957934218485
1971-05-03,17.809553075678835
1971-05-04,17.798204268410053
1971-05-05,17.788315984477265
1971-05-06,17.77396673868855
1971-05-07,17.76611439152833
1971-05-08,17.75749547391035
1971-05-09,17.746927331338913
1971-05-10,17.73439143112434
1971-05-11,17.71908788487266
1971-05-12,17.716270033438946
1971-05-13,17.70822942665704
1971-05-14,17.714348303245945
1971-05-15,17.743065413224233
1971-05-16,17.757729114317453
1971-05-17,17.779529910731547
1971-05-18,17.808044267010814
1971-05-19,17.795552962422743
1971-05-20,17.78890810036228
1971-05-21,17.782923974363968
1971-05-22,17.80536011516393
1971-05-23,17.799703763248836
1971-05-24,17.827086121462944
1971-05-25,17.816930941035526
1971-05-26,17.819468808336048
1971-05-27,17.82331096479123
1971-05-28,17.83390234466038
1971-05-29,17.848114261239132
1971-05-30,17.841421992465023
1971-05-31,17.83238658330691
1971-06-01,17.82226803614907
1971-06-02,17.80929778983008
1971-06-03,17.798530546932803
1971-06-04,17.7879042395288
1971-06-05,17.80006010912739
1971-06-06,17.797682194596597
1971-06-07,17.79274036555521
1971-06-08,17.820026593349347
1971-06-09,17.83048324185437
1971-06-10,17.83528789722369
1971-06-11,17.864600086014434
1971-06-12,17.86000727843553
1971-06-13,17.87435886704472
1971-06-14,17.92489061202701
1971-06-15,17.920184529329877
1971-06-16,17.91071510118554
1971-06-17,17.900960980638864
1971-06-18,17.887879420544188
1971-06-19,17.881999068857606
1971-06-20,17.870492791759634
1971-06-21,17.858865214938668
1971-06-22,17.848220606594975
1971-06-23,17.84193968507504
1971-06-24,17.834031681047744
1971-06-25,17.825069324365273
1971-06-26,17.83350962631232
1971-06-27,17.822774378368486
1971-06-28,17.810328301977354
1971-06-29,17.79719692112635
1971-06-30,17.790261006426256
1971-07-01,17.777348628658046
1971-07-02,17.760202556589807
1971-07-03,17.74434763164875
1971-07-04,17.733646906986042
1971-07-05,17.727083684269743
1971-07-06,17.715636487866828
1971-07-07,17.69935997443477
1971-07-08,17.682653775228747
1971-07-09,17.664940662508492
1971-07-10,17.645940291707085
1971-07-11,17.627986096568666
1971-07-12,17.61309834020609
1971-07-13,17.596607685561526
1971-07-14,17.579982636017725
1971-07-15,17.564968119389633
1971-07-16,17.553578450965816
1971-07-17,17.56397117985079
1971-07-18,17.563186965061057
1971-07-19,17.5750475605331
1971-07-20,17.56415536452265
1971-07-21,17.55307563062001
1971-07-22,17.560117816443544
1971-07-23,17.626275898258193
1971-07-24,17.630600585991623
1971-07-25,17.617606051319804
1971-07-26,17.62941506317973
1971-07-27,17.67716686311159
1971-07-28,17.664736944524027
1971-07-29,17.650387191082167
1971-07-30,17.634414980108122
1971-07-31,17.62470091912979
1971-08-01,17.615371912538755
1971-08-02,17.618763030399943
1971-08-03,17.607127098770825
1971-08-04,17.598283895797447
1971-08-05,17.5893942942805
1971-08-06,17.583884126192533
1971-08-07,17.57564342681551
1971-08-08,17.566747753039774
1971-08-09,17.55795763237982
1971-08-10,17.55173965908174
1971-08-11,17.54367195888523
1971-08-12,17.53510063294781
1971-08-13,17.52864682295281
1971-08-14,17.522251753887566
1971-08-15,17.513294620799936
1971-08-16,17.500352688308844
1971-08-17,17.488427320576946
1971-08-18,17.487262675240427
1971-08-19,17.477469548210095
1971-08-20,17.477197941769862
1971-08-21,17.47548176350301
1971-08-22,17.472226867916017
1971-08-23,17.465190388605826
1971-08-24,17.453860867292246
1971-08-25,17.475140013220827
1971-08-26,17.46804595575389
1971-08-27,17.474226844203066
1971-08-28,17.468331734249325
1971-08-29,17.4610348778748
1971-08-30,17.45655551112614
1971-08-31,17.4505234244462
1971-09-01,17.44746027889447
1971-09-02,17.440363642656393
1971-09-03,17.431007679203677
1971-09-04,17.42260909199367
1971-09-05,17.41283664469238
1971-09-06,17.403155951424363
1971-09-07,17.39501070601357
1971-09-08,17.387494017402688
1971-09-09,17.394667224560436
1971-09-10,17.413597707112658
1971-09-11,17.41968884053743
1971-09-12,17.415998468978298
1971-09-13,17.410063674668727
1971-09-14,17.404167942289813
1971-09-15,17.397166433922457
1971-09-16,17.389375637171398
1971-09-17,17.385151979114738
1971-09-18,17.403892132525385
1971-09-19,17.4354537048471
1971-09-20,17.44940636907332
1971-09-21,17.465642145824994
1971-09-22,17.508947818558635
1971-09-23,17.504733123049927
1971-09-24,17.502881649265852
1971-09-25,17.49903203485149
1971-09-26,17.49726107396598
1971-09-27,17.502228551774458
1971-09-28,17.50759847336087
1971-09-29,17.504554722079487
1971-09-30,17.500409348288574
1971-10-01,17.49629971321562
1971-10-02,17.490485881556346
1971-10-03,17.48734155716293
1971-10-04,17.504256666978137
1971-10-05,17.50184196688179
1971-10-06,17.499744880476914
1971-10-07,17.49506255478411
1971-10-08,17.49187700130129
1971-10-09,17.487784401759328
1971-10-10,17.48495648436795
1971-10-11,17.48244527345395
1971-10-12,17.478730694093386
1971-10-13,17.52551531840128
1971-10-14,17.522335995365218
1971-10-15,17.5197696220536
1971-10-16,17.518971192694142
1971-10-17,17.52467144259895
1971-10-18,17.5258433075183
1971-10-19,17.52162519815295
1971-10-20,17.51993294128285
1971-10-21,17.517674910576297
1971-10-22,17.515729736636498
1971-10-23,17.513221472970912
1971-10-24,17.510155730935985
1971-10-25,17.50711823097689
1971-10-26,17.505558539800123
1971-10-27,17.50575896656132
1971-10-28,17.507023511605347
1971-10-29,17.507954653460317
1971-10-30,17.507547087884408
1971-10-31,17.507438638658552
1971-11-01,17.50645787995644
1971-11-02,17.506068387117843
1971-11-03,17.506263764150514
1971-11-04,17.506165820301476
1971-11-05,17.51980237178111
1971-11-06,17.52180980478373
1971-11-07,17.52184972049559
1971-11-08,17.550158369856625
1971-11-09,17.550813111713424
1971-11-10,17.546685262658237
1971-11-11,17.54704479849191
1971-11-12,17.54655792817587
1971-11-13,17.566290409767003
1971-11-14,17.569563114790025
1971-11-15,17.569715752105775
1971-11-16,17.57047986684073
1971-11-17,17.573210506727822
1971-11-18,17.602979082507847
1971-11-19,17.602820339983964
1971-11-20,17.60362429838144
1971-11-21,17.68002181480114
1971-11-22,17.675646484843075
1971-11-23,17.703035742020152
1971-11-24,17.701096891292327
1971-11-25,17.69859981629605
1971-11-26,17.700196441894366
1971-11-27,17.703094628231522
1971-11-28,17.707913946905837
1971-11-29,17.752251648677696
1971-11-30,17.77371604915264
1971-12-01,17.778904692497107
1971-12-02,17.802917059141965
1971-12-03,17.80121381095238
1971-12-04,17.799233355207367
1971-12-05,17.796984996193586
1971-12-06,17.793884290957827
1971-12-07,17.791395215311006
1971-12-08,17.788903630745953
1971-12-09,17.78669238457417
1971-12-10,17.78571749376203
1971-12-11,17.782722358921085
1971-12-12,17.780610943557633
1971-12-13,17.778233238572763
1971-12-14,17.7758881183753
1971-12-15,17.77501884662169
1971-12-16,17.77415739096445
1971-12-17,17.77330279842405
1971-12-18,17.769551170378897
1971-12-19,17.777658352564426
1971-12-20,17.77643736838877
1971-12-21,17.77525099400958
1971-12-22,17.774013548847048
1971-12-23,17.774124355548132
1971-12-24,17.77268681271781
1971-12-25,17.770948778462348
1971-12-26,17.769834665607654
1971-12-27,17.778453638476694
1971-12-28,17.802349965012382
1971-12-29,17.800354377543304
1971-12-30,17.817252046691806
1971-12-31,17.840743002892683
1972-01-01,17.836936840692168
1972-01-02,17.83940822013797
1972-01-03,17.84718341862868
1972-01-04,17.84504624023284
1972-01-05,17.842368145212358
1972-01-06,17.840005652328223
1972-01-07,17.837956110677165
1972-01-08,17.836572706507013
1972-01-09,17.838583674414675
1972-01-10,17.836234050377524
1972-01-11,17.843554263678385
1972-01-12,17.84079506959929
1972-01-13,17.860223106267807
1972-01-14,17.866354423192668
1972-01-15,17.8741381547285
1972-01-16,17.87196190991445
1972-01-17,17.869487198423837
1972-01-18,17.866282745843304
1972-01-19,17.864477216843436
1972-01-20,17.863879178659666
1972-01-21,17.86071781366912
1972-01-22,17.859031890396345
1972-01-23,17.855641793370793
1972-01-24,17.866944374893627
1972-01-25,17.91129494083932
1972-01-26,17.970416387244345
1972-01-27,17.979266413584764
1972-01-28,17.97834205157474
1972-01-29,17.97296953031996
1972-01-30,17.96935489444464
1972-01-31,17.968789808206772
1972-02-01,18.000326498218875
1972-02-02,17.996878383135858
1972-02-03,17.987554183708088
1972-02-04,17.98293766417147
1972-02-05,17.97946284993214
1972-02-06,17.975534584926333
1972-02-07,17.978054008526968
1972-02-08,17.97265955454838
1972-02-09,17.97612329957973
1972-02-10,18.003321695128513
1972-02-11,18.019949741737673
1972-02-12,18.04152042607096
1972-02-13,18.048055950297904
1972-02-14,18.04115661503263
1972-02-15,18.034313979401585
1972-02-16,18.042599549676805
1972-02-17,18.061269485127774
1972-02-18,18.103922266237237
1972-02-19,18.099259232529086
1972-02-20,18.102726713399754
1972-02-21,18.096193675693975
1972-02-22,18.089695105053906
1972-02-23,18.084411805558755
1972-02-24,18.077178425143263
1972-02-25,18.07731278642031
1972-02-26,18.076035189262104
1972-02-27,18.089707803830855
1972-02-28,18.08473975492668
1972-02-29,18.08720249581889
1972-03-01,18.09577534508474
1972-03-02,18.098007890608432
1972-03-03,18.12017657399839
1972-03-04,18.138034118401812
1972-03-05,18.147424055571964
1972-03-06,18.177338024255064
1972-03-07,18.1760425054279
1972-03-08,18.183784739701153
1972-03-09,18.18024835211482
1972-03-10,18.172124985447848
1972-03-11,18.163490460752886
1972-03-12,18.15493524816178
1972-03-13,18.147750043379176
1972-03-14,18.13556790917978
1972-03-15,18.128341024513684
1972-03-16,18.11895493395497
1972-03-17,18.109348601970147
1972-03-18,18.098977219467365
1972-03-19,18.087543052737157
1972-03-20,18.0801540967643
1972-03-21,18.075546982763587
1972-03-22,18.065781912558617
1972-03-23,18.05433034993209
1972-03-24,18.041569865800568
1972-03-25,18.033475408891462
1972-03-26,18.02626525757872
1972-03-27,18.021057548519813
1972-03-28,18.01279295432487
1972-03-29,18.003614230029797
1972-03-30,17.995261702441038
1972-03-31,17.990152516463997
1972-04-01,17.986062266645902
1972-04-02,17.976260961561945
1972-04-03,17.96739107929919
1972-04-04,17.971589771267087
1972-04-05,17.96968621925885
1972-04-06,17.974217690767933
1972-04-07,17.97295918402863
1972-04-08,17.967575188033003
1972-04-09,17.978557522757708
1972-04-10,18.00539382426175
1972-04-11,18.04498775161991
1972-04-12,18.04239101565232
1972-04-13,18.042253507706256
1972-04-14,18.062897146466256
1972-04-15,18.052669991463066
1972-04-16,18.042806004147184
1972-04-17,18.034204403512092
1972-04-18,18.02481709482701
1972-04-19,18.017432954143256
1972-04-20,18.007921401093633
1972-04-21,18.00140916322744
1972-04-22,17.99176087856405
1972-04-23,17.98045364613756
1972-04-24,17.96982433002469
1972-04-25,17.955236248758304
1972-04-26,17.940198884235027
1972-04-27,17.93140872918042
1972-04-28,17.922118199214786
1972-04-29,17.910296919952476
1972-04-30,17.89770366403554
1972-05-01,17.927188392018174
1972-05-02,17.91987223999448
1972-05-03,17.908848913516678
1972-05-04,17.90046398060417
1972-05-05,17.922992942412186
1972-05-06,17.914842282788587
1972-05-07,17.905998648459327
1972-05-08,17.893463294290132
1972-05-09,17.881916150370337
1972-05-10,17.877705026211245
1972-05-11,17.88046605604633
1972-05-12,17.88670619917229
1972-05-13,17.99681603011708
1972-05-14,17.991844921534838
1972-05-15,17.98709918225101
1972-05-16,17.976997844159836
1972-05-17,17.97555612285594
1972-05-18,17.967311200857015
1972-05-19,17.958197984682403
1972-05-20,17.94801742137351
1972-05-21,17.932757010518948
1972-05-22,17.931595650473174
1972-05-23,17.91991261050778
1972-05-24,17.91293263637973
1972-05-25,17.901202102515295
1972-05-26,17.891804474262038
1972-05-27,17.883050340926136
1972-05-28,17.870727605130533
1972-05-29,17.857070257880753
1972-05-30,17.84643923157658
1972-05-31,17.836171055561806
1972-06-01,17.825742855080847
1972-06-02,17.816834042087887
1972-06-03,17.805060315934846
1972-06-04,17.819341500476952
1972-06-05,17.82127682554791
1972-06-06,17.820452811400457
1972-06-07,17.81172345330318
1972-06-08,17.800656164153878
1972-06-09,17.800084326207052
1972-06-10,17.79586856765248
1972-06-11,17.791089152777943
1972-06-12,17.781658064739545
1972-06-13,17.772088104360066
1972-06-14,17.76534991341573
1972-06-15,17.75441523831432
1972-06-16,17.74068108521953
1972-06-17,17.72998006628191
1972-06-18,17.71821291696909
1972-06-19,17.71192026194147
1972-06-20,17.703796194485367
1972-06-21,17.691113450103952
1972-06-22,17.67999608221257
1972-06-23,17.674724988423268
1972-06-24,17.667249329500585
1972-06-25,17.65461427310255
1972-06-26,17.65149803932027
1972-06-27,17.646729370319772
1972-06-28,17.637767781382873
1972-06-29,17.630348560626967
1972-06-30,17.622710869306346
1972-07-01,17.61766142062258
1972-07-02,17.606933027613373
1972-07-03,17.6000863433538
1972-07-04,17.596054576636234
1972-07-05,17.58924874072555
1972-07-06,17.578493653338093
1972-07-07,17.566399795593398
1972-07-08,17.552092643088493
1972-07-09,17.560915771406364
1972-07-10,17.55247331573303
1972-07-11,17.54236890830852
1972-07-12,17.529155284450745
1972-07-13,17.514314568568967
1972-07-14,17.497295705311668
1972-07-15,17.48014492824313
1972-07-16,17.466936000527262
1972-07-17,17.4564664491153
1972-07-18,17.449003389943393
1972-07-19,17.440728903265978
1972-07-20,17.432245787035413
1972-07-21,17.426162941475837
1972-07-22,17.420622768083188
1972-07-23,17.409355544473677
1972-07-24,17.399126676870566
1972-07-25,17.395802233017136
1972-07-26,17.383959615877774
1972-07-27,17.36990282692219
1972-07-28,17.358592443919168
1972-07-29,17.348257538938764
1972-07-30,17.340927121049322
1972-07-31,17.340542257473317
1972-08-01,17.34843628170434
1972-08-02,17.34255790620884
1972-08-03,17.33634547493861
1972-08-04,17.32767309417862
1972-08-05,17.31850360881591
1972-08-06,17.30551210380701
1972-08-07,17.29945583347936
1972-08-08,17.307413289970125
1972-08-09,17.310131496968623
1972-08-10,17.33273613515532
1972-08-11,17.34573686115076
1972-08-12,17.350156112014325
1972-08-13,17.419176349344596
1972-08-14,17.53203649355618
1972-08-15,17.52905537771805
1972-08-16,17.520320697983014
1972-08-17,17.516682300915942
1972-08-18,17.509686326595663
1972-08-19,17.50142543589814
1972-08-20,17.493825064452015
1972-08-21,17.486585986715724
1972-08-22,17.476477051613244
1972-08-23,17.467361150215748
1972-08-24,17.457459154527527
1972-08-25,17.46166523246012
1972-08-26,17.468316888270067
1972-08-27,17.46656901234511
1972-08-28,17.467510992420422
1972-08-29,17.47395532819296
1972-08-30,17.486318564527807
1972-08-31,17.49349383937495
1972-09-01,17.48974432201644
1972-09-02,17.481657438382584
1972-09-03,17.47393984246259
1972-09-04,17.486329819821282
1972-09-05,17.48173969928234
1972-09-06,17.477514918809337
1972-09-07,17.477498200179504
1972-09-08,17.473602137742724
1972-09-09,17.502991108003304
1972-09-10,17.495954726472714
1972-09-11,17.49160395106597
1972-09-12,17.48671282118417
1972-09-13,17.486032735019513
1972-09-14,17.484097738344037
1972-09-15,17.48069212883219
1972-09-16,17.477930863513944
1972-09-17,17.476065614710592
1972-09-18,17.476353492833088
1972-09-19,17.47363491970041
1972-09-20,17.4697762359621
1972-09-21,17.462178155454442
1972-09-22,17.453199626978122
1972-09-23,17.444887269047864
1972-09-24,17.43810349447861
1972-09-25,17.431675384125143
1972-09-26,17.42472717885221
1972-09-27,17.419586035589063
1972-09-28,17.415363241794825
1972-09-29,17.412632933229794
1972-09-30,17.411087928141985
1972-10-01,17.42687892722349
1972-10-02,17.424332980196652
1972-10-03,17.421811371061008
1972-10-04,17.419021494498743
1972-10-05,17.413921906887964
1972-10-06,17.409744716203605
1972-10-07,17.407926906045958
1972-10-08,17.405554535844217
1972-10-09,17.40727148475446
1972-10-10,17.43220428599373
1972-10-11,17.432341127330577
1972-10-12,17.4490535941348
1972-10-13,17.44658699709653
1972-10-14,17.44472275611045
1972-10-15,17.44461459367832
1972-10-16,17.44480291795644
1972-10-17,17.44266806046228
1972-10-18,17.43938917974552
1972-10-19,17.43817521476311
1972-10-20,17.43697257488036
1972-10-21,17.43519874474172
1972-10-22,17.43692858705617
1972-10-23,17.437479525716203
1972-10-24,17.437427456339478
1972-10-25,17.44216378230292
1972-10-26,17.4472221947008
1972-10-27,17.46922460980617
1972-10-28,17.472962831885848
1972-10-29,17.472595490123112
1972-10-30,17.470488159793998
1972-10-31,17.467819545853132
1972-11-01,17.474670897512258
1972-11-02,17.47602986326307
1972-11-03,17.47621426533621
1972-11-04,17.47610720903939
1972-11-05,17.477745740393804
1972-11-06,17.479368692507418
1972-11-07,17.478944230552862
1972-11-08,17.479974537219892
1972-11-09,17.48070076674917
1972-11-10,17.49702442129398
1972-11-11,17.506665855235603
1972-11-12,17.507050452026004
1972-11-13,17.539929090063815
1972-11-14,17.562681238201375
1972-11-15,17.561766650003165
1972-11-16,17.563414181132618
1972-11-17,17.56811668542029
1972-11-18,17.56772538613715
1972-11-19,17.596614816398038
1972-11-20,17.605390928670108
1972-11-21,17.627420123242167
1972-11-22,17.627062450879986
1972-11-23,17.634797880600086
1972-11-24,17.634020245169282
1972-11-25,17.633576842390042
1972-11-26,17.637840390068067
1972-11-27,17.636805583814787
1972-11-28,17.634621772320926
1972-11-29,17.63946883325076
1972-11-30,17.65140892384389
1972-12-01,17.65299320378859
1972-12-02,17.67249443927437
1972-12-03,17.67110502973715
1972-12-04,17.674786335940667
1972-12-05,17.674144041747727
1972-12-06,17.67663354810476
1972-12-07,17.703180134097128
1972-12-08,17.718205121557407
1972-12-09,17.718552110661236
1972-12-10,17.717636491197972
1972-12-11,17.716141394136603
1972-12-12,17.715538295722492
1972-12-13,17.713488971254485
1972-12-14,17.710878637171533
1972-12-15,17.710034897025352
1972-12-16,17.70774652413869
1972-12-17,17.705152063416346
1972-12-18,17.702898318823923
1972-12-19,17.702127267075138
1972-12-20,17.701365168607182
1972-12-21,17.70089933113984
1972-12-22,17.698984455408517
1972-12-23,17.697379235145437
1972-12-24,17.69578781659164
1972-12-25,17.693920919619522
1972-12-26,17.699341266486286
1972-12-27,17.71078594694404
1972-12-28,17.724190046146045
1972-12-29,17.725290950191738
1972-12-30,17.729804669809933
1972-12-31,17.72761762418236
1973-01-01,17.727197788614575
1973-01-02,17.726200046705063
1973-01-03,17.72458295939961
1973-01-04,17.723589913488905
1973-01-05,17.72291879448478
1973-01-06,17.721671526657595
1973-01-07,17.7213060202045
1973-01-08,17.7209442493859
1973-01-09,17.720586963197754
1973-01-10,17.720679801829423
1973-01-11,17.718580393755687
1973-01-12,17.715629596729023
1973-01-13,17.727762016008626
1973-01-14,17.735935096853275
1973-01-15,17.749364209273395
1973-01-16,17.76166667835732
1973-01-17,17.794661599516836
1973-01-18,17.79185896951058
1973-01-19,17.794045939211127
1973-01-20,17.810863313349554
1973-01-21,17.814901497814525
1973-01-22,17.812505210309748
1973-01-23,17.810089951517956
1973-01-24,17.810150448794946
1973-01-25,17.80605529565238
1973-01-26,17.805556971744878
1973-01-27,17.817305541069068
1973-01-28,17.820135353476758
1973-01-29,17.819590928513314
1973-01-30,17.823962030261626
1973-01-31,17.833273513044755
1973-02-01,17.830310419958
1973-02-02,17.826900092096054
1973-02-03,17.82439304292167
1973-02-04,17.820745540100038
1973-02-05,17.816551317923054
1973-02-06,17.814136769428277
1973-02-07,17.812040287710975
1973-02-08,17.809963950815447
1973-02-09,17.81908610731684
1973-02-10,17.81884912534996
1973-02-11,17.816320699274534
1973-02-12,17.866990387958197
1973-02-13,17.880328367860255
1973-02-14,17.921645856977477
1973-02-15,17.956700639551066
1973-02-16,17.952304078041312
1973-02-17,17.946884597540627
1973-02-18,17.942383976001178
1973-02-19,17.940962758420028
1973-02-20,17.935873466989758
1973-02-21,17.935345739441797
1973-02-22,17.93275625178436
1973-02-23,17.96474873419553
1973-02-24,18.01653216129516
1973-02-25,18.035160165764832
1973-02-26,18.034279323750273
1973-02-27,18.027512391751305
1973-02-28,18.02022823235133
1973-03-01,18.013141837631633
1973-03-02,18.005409038313907
1973-03-03,17.99833078811405
1973-03-04,17.98870212767852
1973-03-05,17.980036907732735
1973-03-06,17.973488026187624
1973-03-07,17.966125059372605
1973-03-08,17.957381016549643
1973-03-09,17.9490097519004
1973-03-10,17.93722828513986
1973-03-11,17.926715255812695
1973-03-12,17.917465546506428
1973-03-13,17.909465187174064
1973-03-14,17.902410731048295
1973-03-15,17.8945496773884
1973-03-16,17.887344923577682
1973-03-17,17.880791259511255
1973-03-18,17.873426000194513
1973-03-19,17.86641462342156
1973-03-20,17.857127340786647
1973-03-21,17.847061955073535
1973-03-22,17.834485829967345
1973-03-23,17.82258941384105
1973-03-24,17.840131397930417
1973-03-25,17.845675390023473
1973-03-26,17.840943759620288
1973-03-27,17.835263825368347
1973-03-28,17.849351546601515
1973-03-29,17.840244088474517
1973-03-30,17.83383627720114
1973-03-31,17.82834212998627
1973-04-01,17.82204652570045
1973-04-02,17.8277311223644
1973-04-03,17.820279332315508
1973-04-04,17.812608202123943
1973-04-05,17.802974895741915
1973-04-06,17.792558724144342
1973-04-07,17.78455182296475
1973-04-08,17.77716612374522
1973-04-09,17.771699545818908
1973-04-10,17.763318264634137
1973-04-11,17.7608906662557
1973-04-12,17.76281901092009
1973-04-13,17.757698005175012
1973-04-14,17.746824803382975
1973-04-15,17.73634828710794
1973-04-16,17.72713549925317
1973-04-17,17.71742800807328
1973-04-18,17.708395248070875
1973-04-19,17.701766126249268
1973-04-20,17.694299818709627
1973-04-21,17.69097021188745
1973-04-22,17.684151934272084
1973-04-23,17.69316107492033
1973-04-24,17.688876239180424
1973-04-25,17.68098433372663
1973-04-26,17.673417565520772
1973-04-27,17.668027591982128
1973-04-28,17.661365960782728
1973-04-29,17.653139421562848
1973-04-30,17.64234519725408
1973-05-01,17.63594452450256
1973-05-02,17.631222507472764
1973-05-03,17.625129145485406
1973-05-04,17.624435208438488
1973-05-05,17.615385573732507
1973-05-06,17.619669211800325
1973-05-07,17.63151129824137
1973-05-08,17.63022212630973
1973-05-09,17.625198830949376
1973-05-10,17.621092883045797
1973-05-11,17.613251800016418
1973-05-12,17.606349299679472
1973-05-13,17.595443386480117
1973-05-14,17.58260694120699
1973-05-15,17.570764155256455
1973-05-16,17.56597978758714
1973-05-17,17.557188777338048
1973-05-18,17.560954138465135
1973-05-19,17.54929483103157
1973-05-20,17.537012779805977
1973-05-21,17.524696098193118
1973-05-22,17.518042051396122
1973-05-23,17.509084829935585
1973-05-24,17.499089818856092
1973-05-25,17.48540421338441
1973-05-26,17.47107148915127
1973-05-27,17.495895968754976
1973-05-28,17.491216082496674
1973-05-29,17.48425377597485
1973-05-30,17.49228572429025
1973-05-31,17.5258517243574
1973-06-01,17.58720720676311
1973-06-02,17.579656745005693
1973-06-03,17.572657627342885
1973-06-04,17.56865101834642
1973-06-05,17.563490763031073
1973-06-06,17.561221679668623
1973-06-07,17.55422799411534
1973-06-08,17.545263172290014
1973-06-09,17.534928857907012
1973-06-10,17.527864827404656
1973-06-11,17.519428187551437
1973-06-12,17.541797040986427
1973-06-13,17.53972396456245
1973-06-14,17.531744782659377
1973-06-15,17.519776993223815
1973-06-16,17.509058541864743
1973-06-17,17.49963650150996
1973-06-18,17.4914457546615
1973-06-19,17.48529925972065
1973-06-20,17.48721088538527
1973-06-21,17.494632446326676
1973-06-22,17.491743316066344
1973-06-23,17.482491027191937
1973-06-24,17.472446059573198
1973-06-25,17.460466211854374
1973-06-26,17.449760825333463
1973-06-27,17.449297396871085
1973-06-28,17.439853493998832
1973-06-29,17.431952479367364
1973-06-30,17.420057660384437
1973-07-01,17.40854691441229
1973-07-02,17.40268460178799
1973-07-03,17.392262142280245
1973-07-04,17.41909122750324
1973-07-05,17.420880758261536
1973-07-06,17.42094697798475
1973-07-07,17.41804531119604
1973-07-08,17.413393702792533
1973-07-09,17.4045808069268
1973-07-10,17.39468358082097
1973-07-11,17.38313996426921
1973-07-12,17.376649533765256
1973-07-13,17.383885115172212
1973-07-14,17.40914633403925
1973-07-15,17.42383509168538
1973-07-16,17.436189638464295
1973-07-17,17.439153718334456
1973-07-18,17.436664316909187
1973-07-19,17.432582205024957
1973-07-20,17.432477881084242
1973-07-21,17.458473966290338
1973-07-22,17.452999049925403
1973-07-23,17.498241569775935
1973-07-24,17.535844645793116
1973-07-25,17.533933184924134
1973-07-26,17.525741570189005
1973-07-27,17.51673632453643
1973-07-28,17.507464728182033
1973-07-29,17.503863168725367
1973-07-30,17.497406471664895
1973-07-31,17.515247857623745
1973-08-01,17.51508506183549
1973-08-02,17.51171946519924
1973-08-03,17.50519052017757
1973-08-04,17.500727574048156
1973-08-05,17.491390590817453
1973-08-06,17.477490528816865
1973-08-07,17.474719882141862
1973-08-08,17.465336960442112
1973-08-09,17.45371395320268
1973-08-10,17.440455799367122
1973-08-11,17.42499306046008
1973-08-12,17.413455413249082
1973-08-13,17.399669012037922
1973-08-14,17.3946654456824
1973-08-15,17.396845184176694
1973-08-16,17.39655175569787
1973-08-17,17.389930045925475
1973-08-18,17.380461875283633
1973-08-19,17.368175851934
1973-08-20,17.35804141229247
1973-08-21,17.347424387683077
1973-08-22,17.33690546330683
1973-08-23,17.334967356151445
1973-08-24,17.35447580977503
1973-08-25,17.348238866609616
1973-08-26,17.34148030718849
1973-08-27,17.335044852927503
1973-08-28,17.32747864830002
1973-08-29,17.32063298852681
1973-08-30,17.32328363141103
1973-08-31,17.317053975455636
1973-09-01,17.310287863097578
1973-09-02,17.301853293856478
1973-09-03,17.29262702319583
1973-09-04,17.284422560036816
1973-09-05,17.294384705272563
1973-09-06,17.293622096143157
1973-09-07,17.312189468846174
1973-09-08,17.314465176777357
1973-09-09,17.309417665563807
1973-09-10,17.303320559869714
1973-09-11,17.29437415274648
1973-09-12,17.29132210289398
1973-09-13,17.289169793386048
1973-09-14,17.28150107956744
1973-09-15,17.273020116865617
1973-09-16,17.27015280153705
1973-09-17,17.29355481748925
1973-09-18,17.290217446251184
1973-09-19,17.290884543532012
1973-09-20,17.357874627850244
1973-09-21,17.36227420503451
1973-09-22,17.396576862517016
1973-09-23,17.39477278969129
1973-09-24,17.393553576553096
1973-09-25,17.404089153129785
1973-09-26,17.40205618258996
1973-09-27,17.3985282664455
1973-09-28,17.412203271723577
1973-09-29,17.428042304085118
1973-09-30,17.43717656215859
1973-10-01,17.43837220472726
1973-10-02,17.46122810519121
1973-10-03,17.458316445526123
1973-10-04,17.453728847300805
1973-10-05,17.464144676141867
1973-10-06,17.462377867137373
1973-10-07,17.463019733626176
1973-10-08,17.461875936953806
1973-10-09,17.460722592388503
1973-10-10,17.45901810943608
1973-10-11,17.4582010887084
1973-10-12,17.484920544800882
1973-10-13,17.559075100533505
1973-10-14,17.589246742404757
1973-10-15,17.62482055566087
1973-10-16,17.62963097543063
1973-10-17,17.62887135382637
1973-10-18,17.626130038935067
1973-10-19,17.623464290137797
1973-10-20,17.627218751851615
1973-10-21,17.636654635616924
1973-10-22,17.635044273702544
1973-10-23,17.633744053083984
